n_d,n_genes,n_species
0,5,5
0,9,9
2,10,7
1,9,9
0,7,7
1,9,8
2,12,11
0,11,11
0,5,5
5,19,9
3,18,9
4,14,9
3,16,10
1,16,13
5,18,13
3,19,9
6,29,13
1,8,7
0,7,7
3,21,15
3,17,11
3,13,11
1,9,8
0,14,14
6,27,13
2,11,9
1,18,15
4,11,6
2,15,13
0,6,6
3,19,13
0,7,7
3,14,10
1,6,5
2,12,11
2,18,14
1,13,12
6,26,14
0,4,4
2,13,12
3,17,10
1,5,4
1,9,8
1,15,14
1,5,5
3,17,12
1,7,6
4,24,15
1,6,5
2,14,10
1,12,10
1,10,9
6,23,14
1,16,15
2,13,11
2,8,5
4,18,11
1,14,13
0,12,12
1,11,10
0,8,8
4,15,11
3,13,9
0,14,14
0,11,11
3,19,15
2,13,11
3,13,12
2,21,15
0,8,8
2,13,9
0,4,4
0,6,6
4,17,10
1,6,5
0,10,10
1,7,6
1,6,6
0,8,8
4,19,11
1,9,5
1,15,14
2,9,7
0,5,5
0,8,8
0,5,5
3,20,14
1,8,7
2,12,10
4,30,16
0,8,8
1,11,10
2,14,12
1,7,7
9,30,9
2,14,13
1,10,9
1,13,9
1,9,8
3,15,13
4,15,11
0,5,5
0,5,5
3,19,13
1,15,14
0,5,5
1,16,15
6,24,9
0,8,8
1,8,7
7,29,13
0,6,6
1,15,14
0,5,5
4,24,15
1,11,11
0,8,8
3,22,14
0,4,4
5,23,14
0,8,8
1,9,8
7,31,14
2,8,6
0,9,9
1,7,6
1,18,14
2,7,6
0,13,13
0,6,6
3,25,13
1,14,12
1,7,6
3,22,15
0,8,8
1,10,9
0,7,7
3,23,14
0,13,13
1,11,7
7,30,15
0,12,12
1,12,11
2,13,12
1,15,13
1,10,9
2,12,9
0,7,7
1,8,7
11,37,15
0,6,6
1,7,6
2,17,14
4,19,15
4,18,14
0,14,14
2,17,13
4,18,13
2,14,9
2,13,7
3,19,13
2,19,13
0,8,8
0,4,4
0,4,4
0,9,9
1,8,6
4,23,15
0,15,15
1,4,4
2,13,11
0,4,4
2,16,14
0,12,12
0,14,14
1,12,11
0,9,9
1,16,15
5,25,15
0,9,9
2,8,6
4,21,13
1,5,4
1,8,7
1,7,5
1,6,5
3,19,16
2,16,14
5,14,7
1,6,5
0,6,6
2,15,13
1,12,7
1,14,11
2,9,6
3,17,13
3,10,7
2,17,15
4,17,13
8,33,15
0,5,5
1,8,7
3,15,12
6,17,12
0,8,8
0,9,9
1,8,7
2,8,5
2,7,6
1,7,6
2,12,10
3,9,6
2,13,11
1,12,12
4,15,12
0,7,7
0,6,6
0,10,10
7,21,9
4,18,14
1,5,4
2,7,6
3,12,9
0,7,7
2,15,14
1,11,9
1,16,8
2,6,6
0,4,4
0,4,4
5,20,15
1,12,10
0,7,7
5,15,6
2,8,6
2,11,8
3,11,7
1,10,9
2,11,9
3,22,13
3,15,9
5,16,11
1,5,4
1,11,10
3,18,14
2,6,6
1,6,5
1,8,7
3,13,7
0,7,7
2,14,13
1,8,7
1,7,6
0,9,9
2,16,11
4,17,11
4,25,15
1,15,14
0,6,6
2,13,10
1,5,5
0,7,7
3,16,13
6,14,6
0,13,13
3,15,12
1,10,9
0,9,9
2,8,5
1,15,14
2,16,14
2,17,12
0,7,7
4,30,14
6,20,13
2,17,13
0,6,6
2,11,9
0,5,5
2,14,12
0,8,8
0,5,5
2,14,12
0,5,5
4,14,10
0,11,11
2,16,13
0,11,11
0,8,8
0,7,7
0,13,13
1,9,8
4,21,9
4,15,10
2,7,5
4,23,14
1,9,9
2,10,8
1,11,10
2,13,7
1,9,8
0,9,9
0,4,4
1,9,6
0,5,5
0,4,4
1,7,6
1,11,7
2,13,12
3,14,11
2,15,13
2,11,8
0,9,9
0,9,9
1,7,7
1,6,5
3,9,6
1,9,7
0,7,7
2,8,6
3,9,6
1,17,14
7,19,13
2,7,4
2,14,12
3,17,15
2,7,6
1,8,7
1,11,10
5,28,15
1,6,5
0,4,4
5,19,15
3,14,11
4,15,10
2,8,7
4,9,5
2,8,5
1,9,8
0,8,8
1,11,10
1,5,4
0,6,6
1,12,11
3,16,9
3,14,9
1,8,7
2,16,13
0,4,4
1,6,5
2,17,13
4,21,16
2,21,14
0,9,9
2,7,7
0,10,10
0,6,6
4,19,15
3,13,9
2,14,12
0,7,7
5,19,14
1,16,15
4,15,8
0,8,8
2,13,8
1,14,14
1,13,12
1,10,9
3,15,13
0,12,12
2,10,9
1,13,12
0,8,8
2,9,7
5,17,13
0,8,8
3,8,5
2,17,10
4,28,12
2,21,15
2,9,8
2,11,10
0,5,5
3,9,6
3,18,13
2,14,12
1,10,9
2,9,8
2,8,6
2,14,12
4,12,9
5,13,8
1,7,6
2,18,8
3,19,15
9,22,9
1,8,8
3,15,14
1,9,8
0,11,11
0,8,8
1,13,8
3,20,14
1,6,5
1,6,6
3,14,11
1,12,11
1,6,5
1,13,12
3,10,7
0,10,10
0,11,11
4,12,9
1,7,4
3,23,15
2,14,12
2,7,5
7,20,10
0,7,7
6,26,15
3,26,14
2,10,8
0,8,8
2,14,12
1,14,13
2,12,9
1,9,7
5,20,15
1,10,9
3,20,14
0,4,4
0,7,7
1,9,8
1,9,8
2,14,12
0,4,4
7,14,8
2,17,11
0,8,8
0,12,12
3,17,13
0,11,11
2,20,14
2,8,7
1,15,14
1,13,12
3,18,13
4,27,14
4,21,15
2,10,10
3,12,10
2,16,14
1,7,6
0,5,5
3,14,10
2,8,7
0,8,8
1,7,6
2,11,10
0,13,13
1,12,11
6,12,6
3,18,12
2,12,9
3,12,10
3,10,6
2,11,9
3,18,14
5,19,7
1,9,7
0,5,5
5,23,14
6,11,6
0,7,7
1,6,5
0,6,6
1,7,6
1,6,5
4,19,13
3,16,13
1,9,8
0,8,8
2,8,6
0,6,6
2,13,11
0,7,7
1,13,12
3,26,15
4,23,12
2,14,12
3,15,8
1,8,7
3,14,9
5,24,15
4,15,7
3,13,12
4,24,16
1,7,7
7,28,13
1,7,6
0,5,5
3,30,15
0,8,8
1,13,12
3,17,10
1,5,4
1,5,4
1,9,8
0,4,4
0,5,5
2,12,11
5,22,15
1,6,6
4,21,14
0,12,12
11,35,13
1,6,5
3,18,15
2,13,8
0,4,4
0,6,6
0,6,6
1,13,13
2,10,7
3,20,10
2,9,8
0,7,7
3,12,9
2,10,5
1,14,13
2,10,8
7,19,7
3,11,8
3,17,14
0,4,4
1,7,6
1,7,6
2,9,7
0,6,6
0,6,6
3,10,7
1,7,6
2,19,15
0,13,13
0,7,7
0,7,7
1,7,7
0,7,7
3,18,15
1,6,5
4,11,8
3,15,13
4,9,6
1,9,9
0,13,13
1,11,11
2,16,13
2,8,6
3,10,6
4,20,13
0,6,6
0,11,11
6,22,13
2,18,16
3,10,7
2,19,13
1,8,7
0,5,5
0,7,7
2,15,13
0,7,7
2,12,10
3,14,10
3,19,11
1,14,13
1,9,8
5,22,14
3,12,8
1,7,6
0,7,7
1,13,12
6,20,13
2,15,13
2,15,13
0,4,4
2,10,9
3,24,15
0,5,5
1,7,6
0,8,8
0,6,6
1,7,6
3,12,10
1,8,7
2,12,10
3,15,7
0,4,4
2,15,15
3,14,7
4,16,11
3,14,9
2,16,12
1,7,6
0,4,4
1,13,12
0,13,13
2,13,12
1,13,9
4,22,13
4,13,9
7,35,9
2,12,11
1,10,9
1,9,9
2,7,6
0,5,5
1,7,6
1,10,9
1,7,7
2,12,10
0,5,5
0,6,6
1,15,13
14,46,15
0,7,7
4,17,14
3,13,11
2,10,8
1,10,9
0,12,12
3,24,15
3,17,14
5,21,15
3,10,7
0,10,10
2,10,10
2,9,7
0,6,6
1,7,6
2,19,13
3,15,14
3,12,8
1,9,8
1,6,5
5,21,14
1,10,9
2,19,15
1,11,7
0,10,10
3,15,12
4,13,9
5,36,14
3,9,7
4,17,12
2,9,6
2,16,13
2,13,11
2,15,14
4,22,15
1,15,11
0,8,8
0,12,12
3,21,16
0,6,6
1,10,9
1,8,8
0,12,12
0,9,9
2,6,4
4,11,8
2,16,14
1,4,4
0,11,11
0,6,6
0,8,8
6,30,15
0,16,16
5,19,13
1,13,9
0,9,9
1,7,6
1,13,12
3,14,8
1,12,11
1,5,4
2,9,7
1,8,7
1,8,7
2,11,9
2,24,15
3,13,7
6,17,10
0,7,7
5,14,10
1,5,4
4,16,9
0,6,6
1,14,13
0,6,6
0,7,7
3,11,7
2,13,11
5,15,8
0,6,6
3,19,13
0,4,4
1,7,6
1,7,6
5,24,13
1,4,4
5,16,9
3,15,13
1,8,7
2,15,9
2,14,12
0,5,5
7,28,14
0,4,4
1,10,9
2,9,5
3,23,15
3,11,8
0,4,4
0,11,11
1,14,13
0,9,9
4,17,14
2,17,15
0,6,6
1,11,10
1,8,7
0,8,8
3,24,15
2,13,9
2,15,13
1,7,6
1,7,6
4,27,12
2,11,7
5,18,13
1,10,9
0,13,13
0,5,5
0,9,9
4,13,9
2,10,8
3,12,10
2,14,12
2,17,14
2,13,8
2,13,11
1,15,14
3,18,14
5,17,7
0,7,7
1,7,5
2,15,13
4,16,10
0,7,7
2,12,10
0,5,5
2,9,8
1,10,9
2,8,6
4,14,10
1,7,6
2,10,9
3,16,14
3,8,7
0,5,5
1,10,6
0,12,12
0,6,6
1,16,12
4,19,13
0,11,11
1,12,11
4,9,5
2,8,6
1,5,5
1,15,15
4,19,11
1,8,7
1,12,11
3,15,12
5,13,9
2,15,15
0,5,5
3,9,5
1,16,11
1,9,8
0,7,7
2,13,12
0,12,12
0,4,4
0,13,13
0,5,5
3,13,10
2,17,13
2,11,8
0,4,4
2,11,9
1,6,6
1,14,10
0,6,6
0,5,5
0,5,5
0,11,11
3,19,9
0,14,14
1,15,14
8,27,15
0,4,4
3,25,15
0,7,7
2,8,6
3,20,11
0,7,7
1,7,6
0,8,8
1,7,7
0,5,5
0,5,5
2,15,14
1,13,9
3,19,14
3,15,8
0,4,4
0,6,6
1,11,11
4,14,10
2,16,14
0,5,5
1,6,5
4,23,15
2,7,5
2,15,13
9,37,13
2,11,9
0,5,5
3,13,11
2,11,10
0,6,6
0,4,4
1,14,13
0,9,9
0,7,7
3,17,11
4,25,16
1,17,15
0,7,7
0,13,13
2,11,9
1,7,6
0,5,5
3,11,8
3,10,8
1,14,13
3,9,5
0,4,4
2,10,8
2,10,5
4,19,14
0,10,10
2,13,11
3,17,12
4,18,14
0,6,6
1,9,9
5,26,14
2,15,13
4,18,12
1,6,5
0,15,15
1,8,8
0,5,5
3,15,9
1,7,6
0,4,4
6,16,9
0,5,5
4,18,12
0,5,5
2,16,10
2,9,6
3,15,12
1,13,12
2,9,5
2,8,7
2,19,13
1,12,11
0,6,6
1,15,14
2,14,11
3,11,8
0,7,7
0,10,10
1,7,6
1,7,6
3,11,8
0,8,8
3,19,14
4,16,13
0,15,15
2,17,15
1,13,12
2,11,9
0,7,7
1,8,7
2,11,7
2,16,9
0,12,12
1,10,8
0,8,8
3,22,14
0,5,5
2,14,11
3,14,7
4,17,12
0,11,11
0,15,15
3,13,10
4,13,10
0,12,12
0,11,11
2,12,10
5,26,14
1,13,12
5,15,10
0,6,6
0,9,9
2,6,5
0,4,4
3,17,13
4,15,7
4,15,11
1,10,9
0,8,8
2,16,12
1,14,13
0,13,13
6,18,13
6,21,12
2,12,10
1,8,7
2,15,13
4,16,12
0,8,8
3,14,8
1,14,13
3,9,7
8,21,14
0,6,6
1,7,6
0,4,4
3,15,10
2,6,4
0,4,4
0,14,14
1,12,11
3,22,14
2,15,13
2,9,7
3,16,13
2,8,7
1,8,7
3,14,11
2,7,5
0,11,11
1,22,15
1,12,12
3,15,12
1,16,14
5,21,11
1,13,12
3,12,8
3,17,14
1,12,11
0,14,14
1,14,13
2,16,14
4,20,14
2,12,10
3,12,10
5,24,14
1,11,10
3,20,14
3,16,12
1,5,5
1,15,13
2,14,14
2,15,14
0,7,7
1,8,7
2,12,11
2,14,12
0,4,4
2,9,7
0,5,5
5,27,13
1,15,12
7,27,15
3,17,14
5,29,15
1,10,9
0,12,12
1,19,13
1,7,6
3,19,14
2,7,6
1,6,5
3,9,6
1,6,5
1,9,8
0,5,5
1,6,5
0,9,9
3,14,8
2,15,11
1,7,6
1,7,6
2,15,15
2,12,11
1,6,5
5,29,16
1,8,7
4,18,9
2,20,14
3,9,6
0,14,14
2,14,12
0,12,12
2,14,13
1,7,6
2,8,6
1,8,7
0,8,8
0,8,8
5,21,14
3,16,13
1,9,8
2,17,15
0,4,4
4,19,14
0,9,9
0,6,6
2,9,7
3,17,9
3,13,11
2,14,13
2,13,11
4,12,8
0,6,6
1,10,9
2,17,15
1,8,5
2,13,7
0,6,6
0,8,8
2,12,11
3,14,12
1,12,11
1,6,5
2,7,4
0,6,6
0,7,7
6,17,12
3,28,16
1,11,10
1,15,14
1,14,13
0,6,6
2,11,8
4,25,13
0,6,6
2,18,12
4,21,13
0,8,8
4,13,9
2,16,13
2,9,8
2,15,13
4,18,13
4,17,11
0,12,12
4,18,13
0,4,4
0,4,4
1,7,6
0,5,5
1,13,12
3,15,13
5,36,13
2,16,14
1,8,7
1,10,9
1,7,6
3,14,11
5,22,14
1,8,7
4,24,13
1,12,11
3,13,11
2,19,14
0,10,10
1,6,5
1,14,12
1,13,12
2,8,6
0,8,8
0,8,8
1,8,7
0,4,4
1,12,11
1,16,15
4,16,12
1,14,13
1,15,14
0,6,6
4,20,16
3,15,13
0,5,5
0,8,8
1,7,6
1,13,12
7,24,7
4,13,9
5,14,9
2,16,10
1,8,7
4,29,16
1,7,6
1,5,4
1,15,10
0,5,5
3,16,12
0,7,7
4,15,11
3,21,14
1,7,6
3,19,11
4,19,13
1,12,12
2,6,5
4,23,14
2,12,11
2,8,6
2,9,8
3,20,15
0,5,5
2,12,8
2,10,8
4,11,6
2,15,14
1,7,6
7,29,15
7,24,16
1,8,7
1,6,5
4,27,14
0,7,7
6,18,7
1,15,14
2,13,11
4,18,9
3,17,12
3,13,11
1,6,5
0,5,5
2,15,13
3,15,11
2,8,6
0,7,7
3,14,10
0,5,5
2,12,10
3,13,9
0,11,11
1,15,14
1,7,6
1,13,11
5,23,15
1,13,13
1,12,11
0,12,12
1,9,8
1,9,8
1,7,6
0,5,5
1,8,7
0,15,15
0,6,6
3,19,12
0,5,5
3,16,13
4,14,7
5,18,11
3,17,14
5,19,12
0,4,4
1,6,5
1,7,6
0,5,5
2,17,13
2,15,13
4,18,14
1,12,11
0,7,7
2,14,12
2,13,11
0,6,6
2,12,9
2,8,5
0,4,4
1,12,12
5,16,12
0,4,4
2,10,7
1,12,11
2,10,7
0,6,6
2,15,12
1,9,8
2,12,11
1,10,9
0,7,7
4,21,14
3,10,7
0,5,5
2,20,8
0,6,6
0,11,11
2,15,13
3,17,14
5,21,15
3,12,9
0,8,8
0,5,5
3,20,14
1,11,10
0,5,5
4,10,7
1,21,13
5,27,9
5,23,15
2,8,8
0,8,8
4,15,12
0,5,5
0,11,11
3,17,12
3,15,10
3,14,12
6,23,15
2,15,14
1,17,13
6,23,12
1,9,8
2,8,6
6,17,11
1,11,7
3,21,16
2,8,7
3,14,11
1,11,8
2,8,5
2,15,13
3,11,8
2,13,12
1,16,15
2,16,11
0,7,7
3,15,9
3,23,13
1,11,11
2,15,11
2,20,12
1,15,14
3,17,14
2,13,12
0,8,8
1,8,7
1,5,4
6,20,12
1,7,6
3,12,9
1,8,8
0,7,7
2,12,10
3,21,12
2,13,8
1,10,9
0,6,6
1,15,14
1,14,13
0,8,8
0,4,4
0,6,6
1,10,7
2,10,8
2,16,15
2,11,9
1,9,8
4,14,8
1,8,7
3,15,11
3,18,13
7,11,5
2,15,11
1,12,11
0,9,9
4,18,16
2,19,14
0,9,9
8,32,16
2,17,13
1,8,7
1,18,13
1,12,12
1,13,12
1,8,7
0,6,6
1,5,4
3,10,8
3,17,10
1,12,11
1,13,11
5,18,14
1,12,11
1,6,5
1,12,9
1,12,11
0,6,6
4,21,15
4,23,13
2,19,14
0,7,7
2,17,13
1,13,12
5,16,11
1,8,8
5,16,11
1,12,11
2,16,14
3,12,10
1,5,4
4,16,6
0,13,13
1,13,12
2,10,10
1,12,11
1,9,8
1,6,5
0,4,4
1,14,13
4,12,6
2,8,6
2,11,6
4,13,9
2,10,8
1,15,14
2,14,13
0,11,11
0,6,6
2,13,11
2,16,14
0,5,5
4,19,14
0,9,9
0,5,5
1,15,14
0,4,4
1,17,16
1,17,16
2,20,15
2,17,15
3,17,14
4,22,15
1,10,10
0,8,8
1,9,8
1,6,5
1,14,13
3,20,14
0,7,7
3,9,8
1,11,9
2,16,14
1,15,14
0,6,6
3,16,13
1,19,14
0,6,6
0,12,12
0,7,7
2,9,6
2,17,14
3,17,11
0,5,5
2,14,12
7,30,16
0,12,12
1,11,10
2,12,10
6,22,15
0,5,5
1,9,8
1,11,10
5,26,14
0,7,7
3,12,9
2,9,7
2,8,6
2,15,11
2,10,8
0,6,6
5,21,16
2,9,7
4,16,12
1,11,10
1,14,12
2,21,13
6,19,11
0,13,13
0,5,5
1,15,14
0,4,4
2,9,7
4,19,16
3,7,4
1,16,14
1,14,13
7,28,16
0,9,9
1,7,7
1,14,14
1,17,12
0,6,6
3,19,16
1,16,15
2,6,5
5,14,7
2,11,9
2,7,6
3,10,7
3,19,13
0,5,5
4,14,11
0,8,8
0,12,12
0,5,5
6,14,8
2,13,10
8,38,14
0,7,7
6,14,10
4,10,6
1,6,5
9,34,15
2,13,9
2,15,12
3,17,15
0,8,8
0,7,7
4,18,9
2,18,16
4,21,15
2,13,11
2,15,7
0,13,13
2,9,7
0,11,11
0,13,13
1,10,9
4,18,11
2,12,10
0,8,8
0,9,9
3,16,14
1,14,13
2,9,7
2,12,7
0,12,12
0,4,4
2,15,14
2,9,5
3,12,10
2,12,6
1,6,6
1,15,9
0,5,5
3,9,6
0,6,6
0,13,13
3,13,12
6,17,13
3,10,7
3,10,7
1,12,10
2,15,6
3,17,12
5,36,16
1,12,11
4,19,13
0,7,7
2,7,7
3,19,7
0,7,7
3,12,9
2,8,7
3,20,13
1,17,16
3,13,10
1,16,13
3,12,6
0,10,10
0,12,12
0,10,10
5,32,15
0,9,9
0,11,11
3,15,9
2,14,11
2,10,7
3,9,7
6,23,16
0,9,9
3,8,6
1,14,13
3,16,14
6,23,9
1,14,13
0,5,5
3,10,7
1,7,6
2,15,13
2,12,11
4,19,15
2,6,4
8,25,13
0,7,7
3,14,12
4,23,12
1,8,8
2,11,9
2,8,6
3,17,14
4,18,12
4,17,14
0,4,4
2,7,5
1,12,11
0,14,14
1,6,5
3,16,13
5,19,13
5,19,15
2,5,4
0,14,14
2,8,6
1,9,8
0,7,7
2,17,13
1,16,15
0,6,6
1,6,4
1,10,9
5,13,7
0,7,7
0,8,8
2,9,7
1,16,14
1,14,13
2,8,6
1,5,4
2,10,8
0,7,7
7,26,16
1,9,8
0,6,6
1,6,6
0,4,4
1,9,8
2,10,8
0,9,9
3,19,10
3,15,12
0,11,11
2,14,13
1,7,5
3,15,11
4,21,13
2,14,12
2,21,14
1,13,12
0,5,5
2,14,12
1,8,6
1,12,11
5,21,11
3,23,14
6,22,14
4,16,9
1,6,5
7,24,14
0,14,14
1,7,6
3,15,13
4,16,9
0,8,8
1,15,14
2,21,15
0,10,10
1,9,8
1,5,4
0,7,7
1,5,4
3,17,13
4,27,16
4,17,13
0,11,11
2,17,11
3,14,7
0,4,4
0,11,11
1,9,8
1,15,14
5,18,10
2,13,9
2,11,7
0,7,7
2,13,11
3,16,10
4,16,12
3,9,6
3,12,9
2,10,8
1,5,4
1,9,8
2,8,6
1,16,13
1,13,12
1,14,13
8,29,15
2,6,4
6,22,12
0,10,10
1,20,13
3,11,8
1,13,13
0,12,12
1,16,15
1,11,10
2,13,6
2,15,14
3,12,7
1,9,9
3,12,9
2,12,11
1,6,5
1,9,9
2,13,8
3,11,8
3,16,11
1,7,6
1,13,12
1,14,14
8,23,7
5,21,14
0,5,5
1,5,4
1,14,13
3,19,15
6,24,14
3,10,7
0,12,12
3,24,15
1,7,6
1,10,9
2,11,7
1,8,7
4,16,12
1,10,9
1,9,8
2,11,9
0,10,10
1,10,9
1,14,14
1,7,7
1,9,8
1,9,8
2,17,13
2,18,16
0,6,6
2,12,10
0,7,7
0,6,6
5,20,10
3,13,7
5,19,15
2,14,12
0,10,10
1,14,13
1,10,9
0,5,5
1,6,4
0,4,4
2,14,12
1,18,14
1,5,4
0,8,8
3,12,9
4,15,11
0,9,9
2,13,12
4,22,12
1,11,11
0,9,9
6,23,15
0,7,7
1,14,13
0,5,5
1,8,7
1,7,6
0,8,8
1,9,8
1,10,7
1,9,8
5,23,9
3,15,11
0,11,11
4,16,11
2,15,13
0,11,11
4,13,7
0,5,5
0,6,6
2,14,12
2,10,8
2,11,10
0,13,13
0,12,12
0,4,4
2,10,6
2,10,8
1,8,7
4,24,11
1,6,5
1,11,7
0,4,4
3,12,9
1,7,7
4,12,8
3,12,10
3,14,12
1,9,8
1,15,14
1,15,14
0,6,6
1,6,5
1,10,9
1,11,10
1,12,9
0,8,8
1,6,6
1,10,9
1,7,6
3,10,8
3,19,15
1,10,9
0,4,4
1,7,7
3,15,13
2,13,12
0,8,8
4,19,16
2,10,8
3,15,12
3,23,14
3,11,6
2,15,13
1,7,6
0,12,12
4,18,13
1,9,9
7,25,14
1,9,8
1,12,12
2,19,14
7,24,9
6,15,9
2,18,14
0,6,6
1,9,8
1,19,11
3,14,6
3,18,12
1,10,9
4,18,14
0,9,9
1,9,9
3,12,9
4,19,13
1,10,9
5,21,13
9,31,14
0,6,6
0,7,7
1,10,9
4,11,6
1,17,15
2,7,5
2,11,9
1,10,9
2,8,7
0,10,10
2,12,10
4,16,7
3,14,7
2,7,6
2,7,5
2,15,8
0,7,7
2,12,9
1,13,13
1,16,15
2,20,12
8,29,9
0,9,9
0,5,5
1,15,14
0,4,4
1,15,14
5,20,15
3,17,13
2,15,10
3,17,13
0,6,6
2,6,4
3,14,11
5,22,13
2,8,6
1,8,6
2,12,10
4,18,13
4,33,16
2,14,12
0,5,5
1,8,7
4,28,15
5,23,13
1,11,9
5,24,14
5,26,16
3,14,11
0,8,8
5,18,12
7,24,11
0,9,9
0,7,7
3,21,15
1,9,6
2,8,7
6,22,15
2,11,11
1,8,7
3,13,11
5,25,14
0,5,5
1,9,9
1,5,5
1,7,6
2,8,7
1,11,10
5,25,15
0,5,5
1,11,11
1,9,8
3,16,15
1,13,11
1,8,8
3,10,8
1,16,15
1,13,13
1,11,10
1,11,10
1,11,10
4,16,13
2,12,10
2,8,5
2,13,9
1,10,9
0,4,4
5,20,13
1,13,10
2,15,13
6,17,11
2,9,7
1,10,7
4,20,15
4,24,14
1,6,5
0,14,14
0,9,9
1,15,14
0,12,12
2,15,11
2,15,14
3,13,12
0,6,6
2,11,9
1,16,15
2,12,10
3,10,7
1,10,9
0,5,5
8,38,15
0,5,5
1,15,14
4,15,9
3,13,10
1,8,8
0,6,6
2,11,9
3,24,14
2,13,13
2,9,6
1,14,13
0,7,7
0,6,6
10,36,15
2,16,14
1,7,6
1,6,5
1,15,14
2,11,9
2,15,12
4,23,13
6,21,14
2,17,16
1,19,15
1,6,5
3,14,10
1,12,11
1,7,6
1,15,14
1,11,11
1,7,5
3,12,10
1,10,9
0,12,12
6,25,9
2,6,4
2,13,11
0,13,13
0,12,12
4,13,9
7,23,9
1,13,9
3,13,7
5,13,6
3,16,10
5,20,15
2,13,12
2,10,8
1,6,6
0,8,8
0,5,5
7,28,14
2,14,9
0,11,11
0,6,6
1,14,13
2,16,14
2,10,8
3,20,14
2,13,9
3,6,4
4,14,11
2,12,7
0,7,7
2,7,5
1,7,7
4,10,8
1,11,11
0,8,8
4,16,11
9,25,10
4,21,15
0,7,7
8,31,13
2,12,10
3,16,13
1,14,13
2,17,15
2,11,10
0,8,8
1,11,10
3,14,12
1,15,15
4,27,15
4,13,11
1,11,10
8,19,7
0,9,9
2,11,9
1,10,9
4,9,6
2,10,8
4,17,11
1,11,9
1,10,9
6,30,16
2,15,9
2,15,14
1,5,4
3,22,15
3,8,5
2,16,14
5,21,15
2,8,7
0,4,4
1,11,10
1,14,13
0,4,4
1,11,10
6,18,13
6,23,15
1,7,6
3,11,6
1,14,13
1,9,8
1,9,9
2,7,5
5,19,7
3,13,9
2,13,12
1,10,9
6,34,14
5,23,12
1,14,12
4,9,6
4,23,15
1,5,5
2,10,8
1,6,5
0,6,6
2,12,10
4,23,14
1,11,10
0,12,12
2,20,12
7,19,12
2,14,13
1,9,8
2,15,13
1,16,15
9,38,15
2,11,9
6,16,9
1,7,7
2,11,9
0,5,5
3,18,9
3,13,10
1,10,9
2,14,8
1,13,9
2,11,6
1,16,15
1,9,8
0,7,7
0,7,7
3,16,14
1,14,14
8,24,12
1,9,8
4,19,13
0,5,5
0,7,7
2,18,14
3,15,12
0,11,11
3,9,5
1,9,9
2,16,14
1,4,4
4,17,14
3,17,14
2,14,12
0,12,12
2,21,16
0,5,5
5,16,7
0,13,13
9,25,15
1,13,12
0,6,6
3,20,14
2,14,12
0,6,6
2,8,7
4,18,13
2,7,6
2,14,12
1,15,14
2,11,7
3,11,11
1,5,5
2,6,5
2,10,8
1,13,12
2,10,7
8,30,15
2,12,9
4,20,14
2,10,8
1,10,10
4,14,10
4,18,13
0,9,9
2,14,10
2,8,7
0,5,5
2,18,15
0,6,6
1,19,14
1,5,5
3,15,10
1,16,15
1,9,7
1,13,12
0,12,12
3,11,8
2,13,9
1,12,8
2,9,7
4,11,7
2,10,9
5,24,13
0,5,5
2,11,9
0,11,11
1,10,7
2,12,10
2,7,5
2,15,15
0,12,12
1,12,11
0,11,11
1,6,5
1,11,7
0,7,7
1,9,8
1,12,11
7,26,16
1,12,12
2,10,8
3,9,7
1,7,6
2,14,13
4,20,15
4,17,14
5,13,10
0,7,7
1,12,11
0,10,10
5,22,14
1,10,9
4,19,15
5,15,7
0,8,8
0,6,6
1,7,6
4,13,6
0,5,5
1,14,13
1,9,8
3,16,12
0,9,9
1,11,7
3,12,10
1,10,10
3,17,12
1,13,12
1,9,8
4,17,12
0,10,10
1,6,5
0,7,7
3,11,10
4,17,10
1,9,8
1,11,10
1,13,12
1,10,9
2,14,12
1,12,11
3,12,9
3,16,13
2,7,5
2,13,11
5,15,11
0,14,14
2,12,10
4,18,15
2,10,8
2,7,6
0,7,7
3,15,9
3,19,14
3,16,14
1,7,6
1,6,5
4,14,11
1,8,7
2,10,9
0,11,11
1,10,9
1,11,11
1,12,11
1,5,5
2,23,15
2,16,14
2,15,13
3,16,7
1,8,7
2,9,6
3,17,13
4,23,16
3,15,8
1,11,10
0,13,13
1,7,7
1,6,5
1,14,13
1,11,11
1,14,13
1,5,5
6,18,13
1,14,12
2,14,11
2,15,13
1,12,11
2,15,14
2,20,16
1,7,6
2,11,9
0,5,5
3,15,11
1,8,7
5,16,11
1,16,13
1,7,6
0,7,7
3,11,9
3,11,10
3,17,13
5,18,7
2,14,9
2,18,15
1,14,13
2,18,13
5,11,7
0,4,4
0,5,5
0,8,8
10,35,13
3,16,10
5,25,15
1,8,7
1,15,14
2,19,14
5,17,13
1,7,6
2,12,10
1,14,14
4,21,14
1,6,6
3,8,5
1,14,13
0,5,5
0,7,7
2,10,8
2,15,13
0,9,9
5,24,13
1,8,7
0,11,11
4,14,11
0,10,10
1,9,8
1,8,7
2,24,16
1,15,14
5,25,14
2,15,13
1,5,4
1,7,6
1,8,8
0,5,5
1,7,6
2,9,7
4,15,12
0,7,7
0,6,6
4,17,12
2,16,14
1,9,6
2,15,13
1,17,14
0,12,12
1,7,7
2,8,6
2,13,10
3,7,4
1,16,16
4,13,9
1,11,10
2,12,10
2,9,7
1,10,10
2,13,11
1,16,13
4,12,6
1,14,13
9,33,16
1,17,16
1,7,6
0,5,5
